t,p_x,p_y,p_z,v_x,v_y,v_z
13.161601159876168,0.18187443987489832,5.3501257271143015,1.4479404208998452,-4.777773684187339,3.4055017497472093,-0.22861322982750665
13.279763781602883,-0.3715310719539242,5.730685192036379,1.4192951218240568,-4.589071829755649,3.03578161511434,-0.25623212402329454
13.397926403329596,-0.8967745181177448,6.064904974807388,1.3879048887262897,-4.301107455201094,2.6211643441712953,-0.27507350581236556
13.51608902505631,-1.3821267743115988,6.347479908556172,1.354806880415062,-3.913880481190063,2.161649876919056,-0.2851376301565583
13.634251646783024,-1.8158587062380043,6.573104816855876,1.3210382328419104,-3.4273908179371575,1.6572381116016106,-0.28642462895998705
13.752414268509739,-2.186241167579875,6.736474508294606,1.2876360744968185,-2.8416383518026227,1.1079288963373581,-0.2789344966168992
13.870576890236453,-2.481544996422589,6.832283770031099,1.2556375420647172,-2.1566229324468416,0.51372202030919,-0.2626671000397993
13.988739511963168,-2.6900410102688475,6.855227360313501,1.2260797921713276,-1.37234436185887,-0.12538279497450436,-0.23762223480959416
14.106902133689882,-2.8,6.8,1.2,-0.48880238749686616,-0.8093859038351836,-0.2037997912225342
14.233164170798181,-2.801837066869834,6.652659597150388,1.176748815388043,0.4597031126264425,-1.5244969647606914,-0.1645006889515519
14.35942620790648,-2.6900547078723323,6.420048975817749,1.158266200904896,1.3109377153051527,-2.1600724667232014,-0.12826528794647563
14.48568824501478,-2.476934535954493,6.112210445008443,1.1441653411848762,2.0649015587131196,-2.7161126108986444,-0.09509336974649166
14.611950282123079,-2.174758148697751,5.739186291635791,1.134059445466534,2.7215947480663805,-3.1926175460493407,-0.06498476306781095
14.738212319231378,-1.7958071298599299,5.311018785079379,1.127561737110641,3.2810173971163255,-3.589587401133187,-0.03793941550651475
14.864474356339677,-1.3523630471429509,4.837750178592919,1.1242854373763125,3.7431696464368596,-3.90702230261094,-0.013957412765001734
14.990736393447975,-0.8567074485906703,4.3294227091799655,1.1238437501744283,4.10805166683412,-4.144922381407248,0.006961056065915598
15.116998430556274,-0.3211218591205181,3.7960785970039366,1.1258498517757987,4.375663653816757,-4.30328777332585,0.02481574227379329
15.243260467664573,0.24211222194572157,3.2477600449823427,1.1299168853954442,4.546005817299568,-4.382118615717009,0.03960637099320149
15.369522504772872,0.8207133219265796,2.6945092389183842,1.135657959088148,4.619078369335899,-4.381415042299089,0.05133266018412683
15.495784541881171,1.402399994260376,2.1463683483315603,1.1426861452603743,4.594881511593789,-4.301177177265554,0.05999432725332092
15.62204657898947,1.9748908164428072,1.6133795280457897,1.1506144805586795,4.473415423457749,-4.141405129180369,0.06559108839330344
15.74830861609777,2.525904386517716,1.1055849205607908,1.159055965632625,4.25468025101083,-3.9020989846769,0.06812265725242429
15.874570653206069,3.0431593182192618,0.6330266592534479,1.1676235650957376,3.938676096692143,-3.5832588016133635,0.06758874939889026
16.00083269031437,3.514374234817444,0.20574687251571128,1.175930208723286,3.525403009101867,-3.184884601083837,0.06398909744480956
16.127094727422666,3.9272677616392277,-0.16621231097856812,1.183588795366626,3.014860972218954,-2.706976357526148,0.05732347894983928
16.253356764530967,4.269558517138859,-0.4728087555859047,1.1902122009741833,2.407049893203845,-2.14953398610807,0.04759175356503303
16.379618801639264,4.528965102288698,-0.704000310192432,1.195413290825545,1.7019695879938204,-1.5125573266241348,0.034793892626444924
16.505880838747565,4.6932060879725706,-0.8497447974209715,1.1988049323730086,0.8996197640685448,-0.7960461232916364,0.0189299591940122
16.632142875855862,4.75,-0.9,1.2,-5.3416810586378496e-33,-1.2282212977956772e-32,-1.9533743412674554e-33
